,JOB_TITLE,Company_Name,link,Location,Time
150,Senior SEM Analyst WFH 3-6 Year 9 LPA,Angel and Genie,https://in.linkedin.com/company/neil-patel-digital-india?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",1 month ago
151,Business Analyst,VOCO Technologies,https://in.linkedin.com/company/plumhq?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
152,Associate / Senior Associate - Social Media Performance Analyst,Only Much Louder,https://in.linkedin.com/company/vikimediatecpvtltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
153,Sr. SEO Analyst,Neil Patel Digital India,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",1 week ago
154,Analyst - Account Based Marketing,Plum,https://www.linkedin.com/company/intervue-io?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 months ago
155,SEO Analyst,Vikimediatec Pvt Ltd,https://www.linkedin.com/company/weboniselab?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
156,"Business Analyst Identity Access Management | 6 to 9 years | Mumbai, Pune & Bengaluru",Capgemini,https://www.linkedin.com/company/ozemio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 week ago
157,SEO Analyst,Intervue.io,https://in.linkedin.com/company/market-expertise-pune?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 days ago
158,Business Analyst,Webonise,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",2 months ago
159,Marketing Analyst,Ozemio,https://sg.linkedin.com/company/asian-technology-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",3 months ago
160,Primary Research Analyst - International Calling,Market Expertise,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 months ago
161,Business Analyst,Tech Mahindra,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",3 days ago
162,Business Analyst,Asian Technology Solutions,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,India,4 months ago
163,Hire Posting for ___Marketing Analyst,Business Tree Consultants,https://uk.linkedin.com/company/adenza?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",4 months ago
164,Business Analyst,Tech Mahindra,https://in.linkedin.com/company/thewebdigitalmantra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",4 weeks ago
165,Business Analyst - Sharepoint,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/trayahealth?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",3 months ago
166,"Business Analyst, Support, Regulatory Solutions",Adenza,https://www.linkedin.com/company/rapidconsultingservices?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
167,SEO Analyst,Web Digital Mantra IT Services,https://www.linkedin.com/company/interviewvector?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",3 months ago
168,Traya Health - Business Analyst,Traya,https://in.linkedin.com/company/changeleaders?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",4 months ago
169,Guidewire DATA Business Analyst,Rapid Consulting Services,https://in.linkedin.com/company/nucsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 weeks ago
170,SEO Analyst,InterviewVector,https://www.linkedin.com/company/growisto?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",5 months ago
171,Business Analyst - Chennai,Changeleaders.in,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",3 weeks ago
172,Business Analyst,Nucsoft,https://in.linkedin.com/company/the-ayurveda-experience?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
173,Digital Marketing - Analyst,Growisto Inc. & Zip Infosolutions Pvt Ltd.,https://in.linkedin.com/company/payalgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",1 week ago
174,Business Analysts - Unix/pl-sql - Banking Domain,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/savit-interactive-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bangalore Urban, Karnataka, India",2 months ago
175,Interesting Job Opportunity: Transformative - Paid Marketing Analyst - Digital,The Ayurveda Experience,https://in.linkedin.com/company/codersbrain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",3 weeks ago
176,Interesting Job Opportunity: Payal Polyplast - Business Analyst To CMD,Payal Group,https://www.linkedin.com/company/spglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",2 months ago
177,Search Engine Optimization Analyst,Savit Interactive,https://in.linkedin.com/company/kiwi-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region,1 month ago
178,BusinessAnalyst_sanketa_CynergyServices,CodersBrain,https://in.linkedin.com/company/ithinklogistics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
179,Marketo Admin/BA,S&P Global,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",3 months ago
180,Business Analyst,"Kiwi, Inc.",https://www.linkedin.com/company/nustar-technologies-inc.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",3 days ago
181,Business Analyst,iThink Logistics,https://www.linkedin.com/company/codvo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 weeks ago
182,Hire Posting for ___Marketing Analyst,Business Tree Consultants,https://uk.linkedin.com/company/dotsquares?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",1 month ago
183,Business Analyst,NuStar Technologies,https://in.linkedin.com/company/bitclass-live?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",3 months ago
184,Marketing Business Analyst,codvo.ai,https://in.linkedin.com/company/annalect-india?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 days ago
185,Business Analyst,Dotsquares,https://in.linkedin.com/company/acetalent-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",2 weeks ago
186,Business Analyst,BitClass,https://in.linkedin.com/company/sunrise-human-consultancy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",1 month ago
187,Sr. Analyst Programmatic,Annalect India,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",3 weeks ago
188,Business Analyst (Artificial Intelligence + Machine Learning),Ace Talent Consulting India,https://in.linkedin.com/company/bdoinindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",4 weeks ago
189,SEO Analyst,Sunrise Human Consultancy,https://in.linkedin.com/company/cloudcertitude?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
190,Job need for __Marketing Analyst,Business Tree Consultants,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",1 month ago
191,Assistant Manager - BAS -GRC - BAS/MUM/0774,BDO in India,https://www.linkedin.com/company/mozwebmediallc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
192,Market Research Analyst,Cloud Certitude,https://in.linkedin.com/company/cielhr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",4 months ago
193,Business Analyst,Tech Mahindra,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",1 month ago
194,SMO Analyst,Moz Web Media LLC,https://in.linkedin.com/company/colan-infotech-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",4 days ago
195,Business Analyst - Gurgaon,CIEL HR,https://uk.linkedin.com/company/accelya?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",3 weeks ago
196,BUSINESS ANALYST,Ok Lifecare Private Limited,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
197,Search Engine Optimization Analyst,Colan Infotech Private Limited,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",3 months ago
198,Specialist - Business Analysis,Accelya Group,https://in.linkedin.com/company/colan-infotech-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
199,Profile for __Business Analyst- - Sharepoint,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://uk.linkedin.com/company/accelya?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
200,BUSINESS ANALYST,Ok Lifecare Private Limited,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
201,Search Engine Optimization Analyst,Colan Infotech Private Limited,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",4 months ago
202,Specialist - Business Analysis,Accelya Group,https://www.linkedin.com/company/delaplex-software?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 days ago
203,Profile for __Business Analyst- - Sharepoint,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/hiveminds-innovative-market-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",2 months ago
204,Business Analyst,Tech Mahindra,https://www.linkedin.com/company/produze?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 months ago
205,Business Analyst,delaPlex,https://www.linkedin.com/company/arun-prasad?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 week ago
206,Sr. Marketing Analyst,HiveMinds,https://in.linkedin.com/company/acmeservices?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",2 weeks ago
207,Marketing Analyst,Produze,https://in.linkedin.com/company/aubank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",5 months ago
208,Business Analyst,Arun Prasad®,https://in.linkedin.com/company/greedygame-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 week ago
209,Manager Business Analyst and Planning,Acme Services,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",4 months ago
210,Business Analyst - Website,AU SMALL FINANCE BANK,https://in.linkedin.com/company/sm-it-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",2 months ago
211,Business Analyst,GreedyGame,https://jp.linkedin.com/company/dentsu?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru North, Karnataka, India",1 week ago
212,BUSINESS ANALYST,Ok Lifecare Private Limited,https://www.linkedin.com/company/cleareye-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Silchar, Assam, India",3 months ago
213,Business Analyst,SM IT SERVICES,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",1 week ago
214,Sr Manager - BSA,dentsu,https://www.linkedin.com/company/cmsminds?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
215,Business Analyst,Cleareye.ai,https://in.linkedin.com/company/tech-mahindra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Trivandrum, Kerala, India",3 months ago
216,Posting for ___ Marketing Analyst,Business Tree Consultants,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",1 month ago
217,Search Engine Optimization Analyst,cmsMinds,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",1 week ago
218,Business Analyst - Revenue Assurance,Tech Mahindra,https://www.linkedin.com/company/tekfortune?trk=public_jobs_jserp-result_job-search-card-subtitle,"Indore, Madhya Pradesh, India",1 month ago
219,BUSINESS ANALYST,Ok Lifecare Private Limited,https://www.linkedin.com/company/secara-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Itanagar, Arunachal Pradesh, India",4 months ago
220,BUSINESS ANALYST,Ok Lifecare Private Limited,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tirupati, Andhra Pradesh, India",3 months ago
221,Business Analyst General,TEKFORTUNE INC,https://in.linkedin.com/company/cielhr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 months ago
222,Business Analyst,SECARA INTERNATIONAL PVT LTD,https://ch.linkedin.com/company/te-connectivity?trk=public_jobs_jserp-result_job-search-card-subtitle,"Kochi, Kerala, India",1 week ago
223,Business Analyst - Sharepoint,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://in.linkedin.com/company/prozo?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region,2 weeks ago
224,Business Analyst,CIEL HR,https://in.linkedin.com/company/changeleaders?trk=public_jobs_jserp-result_job-search-card-subtitle,"Trivandrum, Kerala, India",1 month ago
225,SR. DATA ENGINEER,TE Connectivity,https://in.linkedin.com/company/bdoinindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 months ago
226,Interesting Job Opportunity: Prozo - Business Analyst - PRN,Prozo,https://in.linkedin.com/company/changeleaders?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",4 months ago
227,Business Analyst,Changeleaders.in,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
228,Associate - BAS -GRC - BAS/MUM/0765,BDO in India,https://uk.linkedin.com/company/pwc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 months ago
229,Business Analyst,Changeleaders.in,https://in.linkedin.com/company/thewebdigitalmantra?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
230,Business Analysts - Unix/pl-sql - Banking Domain,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://www.linkedin.com/company/itorizon-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region,1 month ago
231,IET – GW Business Analyst -Associate- Bangalore,PwC,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 weeks ago
232,Search Engine Optimization Analyst,Web Digital Mantra IT Services,https://in.linkedin.com/company/eucto?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
233,Business Consultant (Analyst) - Fresher,ITOrizon Inc.,https://in.linkedin.com/company/ok-lifecare-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
